::1 - - [24/Aug/2025:00:27:06 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
172.18.0.1 - - [24/Aug/2025:00:39:40 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
::1 - - [24/Aug/2025:00:39:46 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:40:16 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:40:46 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:41:16 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:41:46 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
172.18.0.1 - - [24/Aug/2025:00:42:11 +0000] "GET / HTTP/1.1" 200 615 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:42:11 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:42:14 +0000] "GET / HTTP/1.1" 200 615 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:42:14 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
::1 - - [24/Aug/2025:00:42:16 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:42:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:43:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:43:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:44:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:44:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:45:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:45:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:46:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:46:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:47:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:47:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:48:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:48:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:49:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:49:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:50:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:50:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:51:17 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:51:47 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
::1 - - [24/Aug/2025:00:52:18 +0000] "GET /health HTTP/1.1" 404 153 "-" "HealthCheck/1.0" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET / HTTP/1.1" 200 6410 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/css/0c24d1b72019ff1a.css HTTP/1.1" 200 982 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/image?url=%2Fassets%2Fimages%2Flogo.png&w=96&q=75 HTTP/1.1" 200 4712 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/css/7262a7ed46459343.css HTTP/1.1" 200 11769 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/css/cfa1d668110874b0.css HTTP/1.1" 200 2425 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/css/9cd2957bb35ac27e.css HTTP/1.1" 200 2355 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/css/26c722d6c4cd76d4.css HTTP/1.1" 200 1749 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/webpack-5cf151db77bbd94f.js HTTP/1.1" 200 1930 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/main-app-05a5fe279f4f6e20.js HTTP/1.1" 200 560 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/2866-8f28d7786cea0c93.js HTTP/1.1" 200 8389 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/4bd1b696-ad9f99f02a5a9e72.js HTTP/1.1" 200 54443 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/1255-c8ca1438f6a39754.js HTTP/1.1" 200 45766 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/3952-3fbb08a0b93e709a.js HTTP/1.1" 200 7277 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/1386-cd856d8ab253a28d.js HTTP/1.1" 200 7753 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/9977-bd93ebfb1149c0d4.js HTTP/1.1" 200 1843 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/3820-dd3a2152046ab352.js HTTP/1.1" 200 9520 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/app/page-31f02bc435b89c1d.js HTTP/1.1" 200 2054 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/2619-38012e79151e370a.js HTTP/1.1" 200 3256 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /assets/svg/keyboard.svg HTTP/1.1" 200 521 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /assets/svg/paid.svg HTTP/1.1" 200 707 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/app/layout-fa13facdedd504c3.js HTTP/1.1" 200 3773 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/image?url=%2Fassets%2Fimages%2Fricchy-black.png&w=96&q=75 HTTP/1.1" 200 1820 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/2866-8f28d7786cea0c93.js HTTP/1.1" 200 8389 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/webpack-5cf151db77bbd94f.js HTTP/1.1" 200 1930 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/1386-cd856d8ab253a28d.js HTTP/1.1" 200 7753 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/9977-bd93ebfb1149c0d4.js HTTP/1.1" 200 1843 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/3820-dd3a2152046ab352.js HTTP/1.1" 200 9520 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/main-app-05a5fe279f4f6e20.js HTTP/1.1" 200 560 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/app/page-31f02bc435b89c1d.js HTTP/1.1" 200 2054 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/4bd1b696-ad9f99f02a5a9e72.js HTTP/1.1" 200 54443 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/2619-38012e79151e370a.js HTTP/1.1" 200 3256 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/app/layout-fa13facdedd504c3.js HTTP/1.1" 200 3766 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/3952-3fbb08a0b93e709a.js HTTP/1.1" 200 7277 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /_next/static/chunks/1255-c8ca1438f6a39754.js HTTP/1.1" 200 45766 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /api/auth/session HTTP/1.1" 200 14 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:03 +0000] "GET /api/auth/session HTTP/1.1" 200 14 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:04 +0000] "GET /api/auth/session HTTP/1.1" 200 14 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:04 +0000] "GET /auth/login?_rsc=3lb4g HTTP/1.1" 200 164 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:04 +0000] "GET /api/auth/session HTTP/1.1" 200 14 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:04 +0000] "GET /auth/signup?_rsc=3lb4g HTTP/1.1" 200 165 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:04 +0000] "GET /api/auth/session HTTP/1.1" 200 14 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:04 +0000] "GET /api/auth/session HTTP/1.1" 200 14 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:08 +0000] "POST / HTTP/1.1" 500 112 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:53:13 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET / HTTP/1.1" 200 6413 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/css/0c24d1b72019ff1a.css HTTP/1.1" 200 982 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/image?url=%2Fassets%2Fimages%2Flogo.png&w=96&q=75 HTTP/1.1" 200 4712 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/css/7262a7ed46459343.css HTTP/1.1" 200 11769 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/css/cfa1d668110874b0.css HTTP/1.1" 200 2425 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/css/9cd2957bb35ac27e.css HTTP/1.1" 200 2355 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/css/26c722d6c4cd76d4.css HTTP/1.1" 200 1749 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/webpack-5cf151db77bbd94f.js HTTP/1.1" 200 1930 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/main-app-05a5fe279f4f6e20.js HTTP/1.1" 200 560 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/4bd1b696-ad9f99f02a5a9e72.js HTTP/1.1" 200 54443 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/2866-8f28d7786cea0c93.js HTTP/1.1" 200 8389 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/3952-3fbb08a0b93e709a.js HTTP/1.1" 200 7277 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/1255-c8ca1438f6a39754.js HTTP/1.1" 200 45766 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/1386-cd856d8ab253a28d.js HTTP/1.1" 200 7760 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/9977-bd93ebfb1149c0d4.js HTTP/1.1" 200 1843 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/3820-dd3a2152046ab352.js HTTP/1.1" 200 9520 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Aug/2025:00:56:58 +0000] "GET /_next/static/chunks/app/page-31f02bc435b89c1d.js HTTP/1.1" 200 2054 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
